"text","spam"
"sorry left phone upstairs ok hectic birds fell swoop date",0
"thought didn",0
"wamma laid want real doggin locations sent direct mobile join uks largest dogging network txt dogs nyt ec lp msg",1
"carlos says pick later yeah set",0
"hey babe friend cancel visit",0
"hmm ill think ok forgiven",0
"hoping away langport town tonight",0
"want send virtual hug need",0
"probably going stuff",0
"issues right ill fix tomorrow",0
"come people",0
"senthil group company apnt pm",0
"oh really did make air talent",0
"studying ll free weekend",0
"wearing blue shirt black pants",0
"wait come lt gt min",0
"reach ur home lt gt minutes",0
"great weekend",0
"doing langport sorry ll probably bed pm sucks ill xmas sri lanka",0
"frnd juz word merely relationship silent promise says wherevr whenevr forevr gudnyt dear",0
"huh mistakes",0
"ha jus ate honey ar sweet",0
"turning phone moms telling cancer sister won stop calling hurts talk home love",0
"honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass did gym",0
"thanks loving rock",0
"yeah imma come cause jay wants drugs",0
"ok thanx care",0
"yup thk oso boring wat",0
"came look flat ok away alot wiv work got woman coming",0
"moji just informed saved lives thanks",0
"whos class",0
"hey online ve finished formatting",0
"great attracts brothas",0
"promotion number ur awarded city break win summer shopping spree wk txt store skilgme tscs winawk age perwksub",1
"lol happens vegas stays vegas",0
"hello hello hi lou sorry took long reply left mobile friends lancaster just got bak neway im sorry couldn make ur day hun",0
"did use soc use home dunno type word ar",0
"dad says hurry hell",0
"wake lt gt morning",0
"class bsn like lt gt minutes know advising",0
"great shoot big loads ready",0
"ll meet lobby",0
"coming tonight",0
"happen dear tell",0
"sir waiting free",0
"texted finished long time ago showered er ything",0
"ok im sure time finish tomorrow wanna spend evening cos vewy vewy lubly love xxx",0
"hello request lt gt rs transfered",0
"tirupur da",0
"winner specially selected receive cash award speak live operator claim pm cost",1
"luck catches",0
"noe did specify da domain nusstu sch",0
"oh asked fun haha care",0
"shall pouch",0
"hey loverboy love tell look picture ache feel legs fuck want need crave",0
"boy sweet words left morning sighs goes day love did start studying",0
"kent vale lor wait ar",0
"ok good making money",0
"reading gud habit nan bari hudgi yorge pataistha ertini kano",0
"aight want money",0
"town important",0
"sorry pa dont knw ru pa",0
"wat doing",0
"meeting rite ll home lor dun feel like comin ok",0
"oh paid outstanding commercial did hasbro august jump hoops paid",0
"late tomorrow morning care sweet dreams ummifying bye",0
"networking technical support associate",0
"gonna rip uterus",0
"cool like swimming pool jacuzzi house",0
"thanks ringtone order reference number mobile charged tone arrive customer services colour red text colour txtstar",1
"yeah gang ready",0
"blank blank wat blank lol",0
"movie collect car oredi",0
"left orchard",0
"hi nights ur lucky night uve invited xchat uks wildest chat txt chat msgrcvdhg suite lands row hl ldn yrs",1
"spl wat abt whr ru",0
"chikku nt ya free",0
"aldrine rakhesh ex rtm pls urgent",0
"search happiness main sources unhappiness accept life way comes happiness moment live",0
"guess good excuse lol",0
"isn frnd necesity life imagine urself witout frnd hw feel ur colleg wat ll wth ur cell wat abt functions thnk abt events espe ll cared missed amp irritated wrd dear loving frnds wthout live jst did takecare goodmorning",0
"old orchard near univ",0
"tacos rajas burrito right",0
"ok",0
"hows street end library walk",0
"plz note calling mobile amp asks type lt gt lt gt disconnect coz iz attempt terrorist make use sim card itz confirmd nokia motorola verified cnn ibn",0
"stopped ice cream",0
"did stitch trouser",0
"tf",1
"hey bored thinking wat doing",0
"nah wednesday bring mini cheetos bag",0
"names penis girls story doesn add",0
"aight let know gonna usf",0
"lip synced shangela",0
"neva tell noe home da aft wat",0
"bit ur smile hppnss drop ur tear sorrow ur heart life heart like wil care forevr goodfriend",0
"dear voucher holder claim st class airport lounge passes using holiday voucher booking quote st class",1
"buzz hey love think hope day goes did sleep miss babe long moment loving smile",0
"haha sounds crazy dunno tahan anot",0
"early",0
"ya slow poo",0
"im gloucesterroad uup later",0
"lol ouch wish stayed bit longer",0
"god asked forgiveness little child gave lovely reply wonderful fruit tree gives hurt stone good night",0
"ll join lt gt bus",0
"just ask maybe didn messages sent glo",0
"send lt gt min",0
"smoking help work difficult time",0
"know asked dating service contact guess revealed pobox xy",1
"yes mum lookin strong",0
"sir goodmorning free",0
"love girls office wonder smiling sore",0
"hi wlcome did wonder got eaten lion",0
"does uncle timi help clearing cars",0
"came hostel going sleep plz class hrishi",0
"ok bag",0
"ok lor msg",0
"mila age blonde new uk look sex uk guys like fun text mtalk pp txt st free increments help",1
"fishrman woke early mrng dark waited amp sack ful stones strtd throwin thm sea pass time atlast jus stone sun rose amp tht nt stones diamonds moral dont wake early mrng good night",0
"claim shopping spree just won mobstorequiz ppm",1
"ur physics",0
"dear friends sorry late information today birthday loving ar praveesh details log face book number lt gt dont miss delicious treat",0
"going send",0
"online transaction",0
"dear got train seat lower seat",0
"let know need salad desert beers shall",0
"whore unbelievable",0
"want funk ur fone weekly new tone reply tones text original best tones gbp network operator rates apply",1
"sure don mean hold weed",0
"love know feel does make belly warm wish does love shall meet dreams ahmad adoring kiss",0
"twinks bears scallies skins jocks calling don miss weekend fun min stop texts nat rate",1
"love want flood pretty pussy cum",0
"hey angry reply dr",0
"short cute good person dont try prove gud noon",0
"remember beads don come",0
"thread wishlist section forums ppl post nitro requests start page collect",0
"time history need comfort luxury sold price india onion rs lt gt petrol rs lt gt beer rs lt gt shesil lt gt",0
"actually nvm got hella cash lt gt ish",0
"tried contact reply offer video handset anytime networks mins unlimited text camcorder reply",1
"ok armand",0
"da happy sit na",0
"yup song bro creative neva test quality said check review online",0
"dude fake frnds got money thts reffering member wit mail link vl credited lt gt rs il getiing lt gt rs draw acc wen lt gt rs",0
"dude makin weirdy brownies sister awesome cookies took pics",0
"urgent trying contact weekends draw shows won prize guaranteed claim code valid hours",1
"pls dont restrict eating anythin likes days",0
"mm ask come",0
"funeral home audrey dad",0
"aight text address",0
"excellent wish right",0
"yep fine ice age",0
"pls wont belive god jesus",0
"dunno wat",0
"chikku wat abt tht guy did stopped irritating msging",0
"long does",0
"number vivek",0
"xmas iscoming ur awarded cd gift vouchers free entry weekly draw txt music tnc",1
"sorry brah just finished exams",0
"got arrested possession shit lt time gt pm",0
"right space want need really starting issue going suggest setting definite greece maybe ready",0
"just normal",0
"protect threats sib asks sensitive information like passwords atm sms pin email share password anybody",0
"miss desparate recorded message left day listen just hear sound voice love",0
"hi online yahoo like chat someday",0
"goodmorning grandfather expired leave today",0
"congratulations claim vip row tickets blu concert november blu gift guaranteed claim ts cs cost max",1
"doing yuou working getting pc mom did spot work need",0
"sure ll come bit",0
"agree stop thinkin ipad ask macho question",0
"let pool money buy bunch lotto tickets win lt gt lt gt deal",0
"watching tv lor nice like lor",0
"thinking chennai forgot come auction",0
"come pick ar",0
"early bird purchases",0
"went pay rent bank authorise payment",0
"erm ill pick pm ll time park",0
"hey mate hows honey did ave good holiday gimmi goss",0
"howz pain come today said ystrday ice medicine",0
"chile lt decimal gt hour drive come time subletting feb april audition season",0
"yes ammae life takes lot turns sit try hold steering",0
"yeah thought lemme know goin later",0
"mmmm wait lick",0
"pls today lt gt dont want excuses",0
"plz tell ans bslvyl sent fullonsms com",0
"town",0
"looking forward sex cuddling sleeps",0
"rounder required",0
"true knw dis lt gt",0
"dont worry day big lambu ji vl come til enjoy batchlor party",0
"oh ya got hip hop open haha thinking jazz zoom cine actually tonight free leh kb lesson tonight",0
"free msg single partner area real people waiting chat send chat cncl send stopcs msg",1
"ok tomorrow",0
"diff farm shop buy cheese way",0
"working",0
"win newest harry potter order phoenix book reply harry answer questions chance readers",1
"yep like pink furniture tho",0
"free msg ringtone widelive com index wml id ecef ff true jul",1
"customer place wil cal sir",0
"oh god ve number glad text xafter msgs cst std ntwk chg",1
"pure hearted person wonderful smile makes enemies feel guilty enemy catch world smile goodmorning amp smiley sunday",0
"alrite girl know gail neva wrong care sweet don worry tr hun love yaxxx",0
"theoretically yeah able come",0
"alright hooked guys",0
"know people town",0
"let math good",0
"oh ok wait lect havent finish",0
"yeah usual guy town definitely people know",0
"joining today formally pls praying talk later",0
"happy sad thing past good morning",0
"did multimedia message mail",0
"okie scared say fat dun wan",0
"did message",0
"sorry sir tomorrow senthil hsbc",0
"need person na",0
"left vague just said inform person accounting delayed rent discuss housing agency renting place checking online places usc lt gt",0
"hi juan im coming home fri hey course expect welcome party lots presents ill phone loads love nicky",0
"gumby special lt gt cheese pizza know doin tonight",0
"link picture sent use",1
"like personal sized",0
"great aunts anniversary party tarpon springs",0
"cab available pick drop door steps",0
"ok care umma",0
"unlimited texts limited minutes",0
"double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free mobileupd optout hf",1
